review_id,bank_name,review_text,sentiment_label,rating,themes,primary_theme
bc870613-68a0-4779-b906-1147e7eecdaa,CBE,thise app is great,POSITIVE,5,general_feedback,general_feedback
28a9ac8e-53e9-4ffb-8849-367576d0fc08,CBE,unable to connect the server,NEGATIVE,1,general_feedback,general_feedback
7b8f021c-6d11-4a06-8c68-37062d975778,CBE,i love this app really but with some downsides too screenshot is mandatory after every transaction as to me i need screenshots not downloaded recipient it would be even better if transaction history is available via this app for months that we can access directly or via calender ways thanks,NEUTRAL,4,transaction_problems,transaction_problems
d6f823aa-5c56-4a24-8fe8-195d4d05435a,CBE,,NEUTRAL,5,general_feedback,general_feedback
72d0267a-a849-4001-8d09-4ecf484e18c6,CBE,it is good app,POSITIVE,5,general_feedback,general_feedback
c0516bea-96dd-4081-8a64-fb0da5ecef9d,CBE,very good,POSITIVE,5,general_feedback,general_feedback
ac8bb25c-799d-4bf7-ba2e-0639c394cd1e,CBE,good and always try to make new updats,POSITIVE,5,general_feedback,general_feedback
651c86bc-2cf3-436e-a85c-39c55709db15,CBE,i use the commercial bank of ethiopia mobile app and its fantastic the interface is userfriendly making it easy to check balances and transfer money i love the bill payment feature and the security measures give me peace of mind overall its a reliable app that has simplified my banking experience highly recommend,POSITIVE,5,"transaction_problems, ui_ux_feedback, security_concerns",transaction_problems
896b897b-2429-439a-bc84-7e81771a5678,CBE,i don want,POSITIVE,5,general_feedback,general_feedback
bed1e8b6-e466-4047-9b5b-d7df6228a4ff,CBE,its very nice simple and convenient app but i have only one comment on double verifications after the finger prints even thought its good for makin it more secure its not neccessary to double verify after the finger print verification no need to verify by pin again thank you,NEUTRAL,5,security_concerns,security_concerns
33e4b877-20cd-4f22-a1ef-665e34bc37c3,CBE,one of the best,POSITIVE,5,general_feedback,general_feedback
6e467e77-c7b7-4324-bb9f-4c2790968986,CBE,why is it every time the app is updated history of previous account numbers keeps missing why,NEGATIVE,1,"feature_requests, app_updates",feature_requests
7f435d3b-9642-4a2f-926b-154566d059c1,CBE,you guys charge way to much when we transfer money from cbe to telebirr via this app,NEGATIVE,3,transaction_problems,transaction_problems
e8f1f990-0f6a-435e-a8a2-8071e632f872,CBE,good,POSITIVE,5,general_feedback,general_feedback
8befe147-8e8c-4072-b013-f293afd76f7c,CBE,not bad apk,POSITIVE,1,general_feedback,general_feedback
3fdef981-acee-49f8-855c-8a46b0804472,CBE,ok,NEUTRAL,5,general_feedback,general_feedback
8c8acdfb-ec73-44fb-aba6-9ca4eb2ce21a,CBE,yes these app is so good for our saving and marketing system go ethiopia go,POSITIVE,5,general_feedback,general_feedback
58db1bb3-d705-4f46-ac0d-5d4144e382c9,CBE,best mobile banking app that have seen,POSITIVE,5,general_feedback,general_feedback
70edc12f-a86f-4df6-8894-e7718f60d16a,CBE,its very helpful apps,POSITIVE,5,customer_support,customer_support
3db9d8c2-8158-4421-81ed-4cac6afd7105,CBE,every major update means you have to go back to ethiopia to make the app work in,NEGATIVE,2,app_updates,app_updates
f83d32f4-7158-4319-935c-c1737ec57f2b,CBE,unable to connect pls improve the system,NEGATIVE,5,general_feedback,general_feedback
5a7fb26b-0715-4f9f-900c-a8275e9ab073,CBE,well app,POSITIVE,5,general_feedback,general_feedback
61c6d24e-e112-4e4e-aa56-91fe3934b642,CBE,smart service but your service charge is too high,NEGATIVE,5,customer_support,customer_support
79bb5e1b-ef89-4c75-8b19-ea9d9b558b1a,CBE,perfect keep,POSITIVE,5,general_feedback,general_feedback
4dc3425c-303b-46a7-866a-682e50d2dd55,CBE,,NEUTRAL,2,general_feedback,general_feedback
734f9b17-80c8-43dd-939b-64a1503b086c,CBE,ok,NEUTRAL,5,general_feedback,general_feedback
c53d43fa-8f55-4e83-b703-f723a8c18b43,CBE,nice app,POSITIVE,5,general_feedback,general_feedback
08d7ae65-f9e5-4c34-a3a9-e0f8f5e3f790,CBE,excellent plus,POSITIVE,5,general_feedback,general_feedback
f24f4a58-3ee1-41ef-8679-b440ac645b06,CBE,would be great if it displays service fees before proceeding with transaction,POSITIVE,4,"transaction_problems, customer_support",transaction_problems
5811a3bc-9cc2-4257-ad19-7c10a898320e,CBE,so disappointing,NEGATIVE,1,general_feedback,general_feedback
259f842f-d1f5-4cd6-8a1d-f142a59521de,CBE,what nice app i never usedyet,POSITIVE,4,general_feedback,general_feedback
a926fb85-cd65-4575-ae82-ca6b01b23144,CBE,excellent,POSITIVE,5,general_feedback,general_feedback
7bbcd5a7-571c-4dc9-8905-b5f70b8755cc,CBE,ke gizew ga emihed astemamagn metegberya,NEGATIVE,1,general_feedback,general_feedback
e5b8ce29-2766-4fbc-935a-7a45e4471edd,CBE,this app is pretty good the recent one was the nicest however after the update it restricts me from taking a screenshot i would be happy if you remove screenshots restriction policy from this app why i gave it five stars was because of the past performances of this app keep in mind to remove the screenshot restriction policy from this app and also it has no self authorizations once uninstalled it needs extra sim cards and wants to visit nearby banks in person,NEUTRAL,5,app_updates,app_updates
60aeb5ba-554b-40b3-9086-c75fe10acdbc,CBE,send money for some account but dont reserved ball,NEGATIVE,5,transaction_problems,transaction_problems
75e5a913-5818-49c7-89ea-ac8bb7912218,CBE,very good,POSITIVE,5,general_feedback,general_feedback
70eb043a-93c1-497b-aaf8-a16f85aa8bd3,CBE,good,POSITIVE,1,general_feedback,general_feedback
7d7e794d-b9f0-48c8-96c5-3f4be30208f4,CBE,good,POSITIVE,5,general_feedback,general_feedback
5f2ee185-7529-49ab-9753-882a696506af,CBE,i recognized thank you,POSITIVE,5,general_feedback,general_feedback
f9fe94b1-daee-48c5-a9ff-158624c96973,CBE,best feature,POSITIVE,5,general_feedback,general_feedback
344a9a6b-4909-4adb-a656-3785b1225031,CBE,the saved account totally removed why,NEGATIVE,1,general_feedback,general_feedback
c6e19555-0ae1-438d-bb5a-18930946401f,CBE,good bank ethiopian very nic,POSITIVE,5,general_feedback,general_feedback
2ed460c6-1ab9-4d94-b3e8-90444e85e280,CBE,this good app but screenshot must enable,POSITIVE,4,general_feedback,general_feedback
25576574-63a9-497a-9c51-daed8be13796,CBE,remove update,NEGATIVE,1,app_updates,app_updates
b373eb6d-604a-4080-977c-52dd88461aae,CBE,good,POSITIVE,4,general_feedback,general_feedback
6b7e8320-ba59-4491-8527-e5505887fda7,CBE,best app,POSITIVE,5,general_feedback,general_feedback
8093223f-be95-4c78-ac97-04fc6e01fb4e,CBE,change mobile banking cbe,POSITIVE,5,general_feedback,general_feedback
cf02d092-27cc-4b99-ab5e-35aba79bc01a,CBE,the process of updating is not functioning easily installing is easy than updating screenshot should not be prevented it is an instant evidence needed for some transactions,NEGATIVE,2,"transaction_problems, ui_ux_feedback",transaction_problems
ba4212f3-0ddf-48ab-8bf4-568a7ad27b23,CBE,adisi deti,POSITIVE,5,general_feedback,general_feedback
7b9453f4-c7a8-411f-9931-670883aab3f7,CBE,good,POSITIVE,5,general_feedback,general_feedback
0ba55f35-eedd-4c74-a676-e651cf7bc461,CBE,this app is the good apps,POSITIVE,5,general_feedback,general_feedback
baeadc77-8d69-4e9b-a699-f91242ab5507,CBE,recent transaction evene refresh transaction please,POSITIVE,2,transaction_problems,transaction_problems
fb38c9e7-db55-436e-950d-44af1d6c6d3c,CBE,congra ethio,POSITIVE,5,general_feedback,general_feedback
46998e2d-d40b-49da-a68d-e7cf5be4146a,CBE,,NEUTRAL,5,general_feedback,general_feedback
5faab1f6-f8f4-4913-9ae1-ec4ea6c5736a,CBE,nice,POSITIVE,3,general_feedback,general_feedback
e78bae17-ead8-4376-98d9-b9c6f966094e,CBE,i dont think it is compatible with the new android version it fails to open please update it or find a solution,NEGATIVE,1,app_updates,app_updates
3e485515-99df-4aac-9609-17d3e1cc5ea4,CBE,ohhhh you must upgrade transferring problem most of time when transfer from cbe mobile banking to tele birr account always suspending for to days please try to fix it,NEGATIVE,2,"transaction_problems, app_updates",transaction_problems
54bb2554-1f4e-495f-9208-7cbd2c4a618c,CBE,this apk best for most of people,POSITIVE,5,general_feedback,general_feedback
78b34395-2a88-431a-ade9-ee4e2aa522a4,CBE,good keep it up,POSITIVE,5,general_feedback,general_feedback
45087a42-9207-475d-8300-08b9e6ec0cb4,CBE,very nice app,POSITIVE,5,general_feedback,general_feedback
8a547287-a69b-455f-97b8-7fd10f241050,CBE,most of the time either the app or dont work,NEGATIVE,2,general_feedback,general_feedback
41008be3-1c2f-401b-b10a-e023abb2b045,CBE,cbe noor,POSITIVE,2,general_feedback,general_feedback
493a4d91-6ef5-44e4-94d6-4f578ace1433,CBE,why this app is logging in while your device is not connected to internet is it appropriate and it isnt exposed to hucking or malicious activity,NEGATIVE,1,general_feedback,general_feedback
f29c1aa0-ccaf-471c-9800-72cd13b8c633,CBE,nice,POSITIVE,5,general_feedback,general_feedback
69688078-8f93-45db-8339-eae5cf529e1b,CBE,,NEUTRAL,5,general_feedback,general_feedback
03bb356b-c24c-4cd6-bcc7-cf307dd0bf9c,CBE,this is so good,POSITIVE,5,general_feedback,general_feedback
d8c66621-f3f9-4b44-b0dd-c99540822483,CBE,very good,POSITIVE,5,general_feedback,general_feedback
c203e43b-8a24-4c4c-9d43-199b00a0d93e,CBE,,NEUTRAL,5,general_feedback,general_feedback
130d07ff-fc0a-46b2-bd2b-ef95a8263715,CBE,very interesting,POSITIVE,5,general_feedback,general_feedback
12f1b2e7-a170-4dde-becb-a03f4358a3ab,CBE,very good app time saving and more accurate,POSITIVE,5,general_feedback,general_feedback
79a8ef7b-0840-4a75-9603-24e490b2d6dc,CBE,i like your app to order atm card through it i get it new on your app,POSITIVE,5,general_feedback,general_feedback
39c78b45-1c71-42e0-8860-748868ad8126,CBE,very bad app,NEGATIVE,1,general_feedback,general_feedback
1c6617db-0a31-4584-b6db-a59321e1dd97,CBE,good,POSITIVE,5,general_feedback,general_feedback
22d77391-5cb2-468d-89c3-060ef509a02d,CBE,good,POSITIVE,5,general_feedback,general_feedback
5e829d04-b46a-4071-b828-5a9929ebabbb,CBE,very nice app,POSITIVE,5,general_feedback,general_feedback
2d8fd56b-273f-4f3e-8419-57cccf1d576f,CBE,good app,POSITIVE,5,general_feedback,general_feedback
72f6b776-58cf-4c65-a154-01fe0ab5873e,CBE,it is the best transferring ap,POSITIVE,5,transaction_problems,transaction_problems
ee630856-6a3b-44ba-8cfa-28569e39396c,CBE,its good but add some more please,POSITIVE,3,general_feedback,general_feedback
30c8364c-d451-4cd7-a142-b6787d7c9a38,CBE,best servis app,POSITIVE,4,general_feedback,general_feedback
248af9c3-6f3e-449c-b461-02f7eb73f065,CBE,very useful to use it from any where in the world,POSITIVE,5,general_feedback,general_feedback
30e1c401-c37b-48d8-b4f1-d6eaf21fd0ad,CBE,ok,NEUTRAL,5,general_feedback,general_feedback
9a34c5b9-63c7-48de-9fde-f1a4d60a9e0b,CBE,it very good but why block the screen shoot,NEGATIVE,5,general_feedback,general_feedback
8ae89018-ca57-41be-b08b-7b76917579b7,CBE,good app,POSITIVE,5,general_feedback,general_feedback
b6ff8342-c1fe-4b40-a834-c9b51efcc476,CBE,the most disgusting app,NEGATIVE,1,general_feedback,general_feedback
ae15a783-16cb-4948-988f-137616a9ae7e,CBE,,NEUTRAL,3,general_feedback,general_feedback
1713f885-f24a-43a4-9d1e-330e79fb2583,CBE,,NEUTRAL,5,general_feedback,general_feedback
b4eb75b1-57bf-48c7-8cf1-a9630858780e,CBE,good app,POSITIVE,4,general_feedback,general_feedback
bdb2a8d8-735e-4c3b-a499-aea215d0261e,CBE,unexpected anomalies unreliable as fintec app,NEGATIVE,2,general_feedback,general_feedback
5d7681aa-993c-465d-a88b-99314b06d630,CBE,best one,POSITIVE,5,general_feedback,general_feedback
35ac9e4d-24ce-46e3-9352-bf1bc9cc762e,CBE,awesome,POSITIVE,5,general_feedback,general_feedback
929b3a55-66fb-4a90-a514-03ed7a1ea8dc,CBE,so good,POSITIVE,5,general_feedback,general_feedback
2fbb6733-74d8-44bb-b9f2-8917c6a14d78,CBE,worst experience,NEGATIVE,1,general_feedback,general_feedback
db43b3f3-f09b-41ea-98a3-02a31bc9c321,CBE,the st one is cbe,POSITIVE,5,general_feedback,general_feedback
f5998ecc-6b4e-40c4-ae05-eb5e3cacfbf8,CBE,excellent,POSITIVE,5,general_feedback,general_feedback
50c1c761-e2d8-4b5a-804c-20799f1552d2,CBE,nice,POSITIVE,5,general_feedback,general_feedback
3463230e-f9f7-4be3-a632-fdd8d017ce84,BOA,,NEUTRAL,5,general_feedback,general_feedback
a6cbfa34-f2b1-4a16-96b6-c94f58cea76f,BOA,very good,POSITIVE,5,general_feedback,general_feedback
fc67d12c-92e2-45aa-a9e0-011f58a583bc,BOA,goof,NEGATIVE,5,general_feedback,general_feedback
11306fb9-5571-4950-8d32-604c5402242f,BOA,good,POSITIVE,5,general_feedback,general_feedback
809c46d2-730e-446a-9061-2a45e978ad9d,BOA,good jop,POSITIVE,5,general_feedback,general_feedback
f28a3a3c-eb94-4aab-88d2-89bcecebcc7b,BOA,bad exprienceit is so crushed,NEGATIVE,1,general_feedback,general_feedback
4ed89e8c-16dc-4763-94ca-04d05cf799a5,BOA,not user friendly at all it requires a huge connectivity and also lags many times,NEGATIVE,1,"performance_issues, ui_ux_feedback",performance_issues
f5bfd792-bc81-4d06-99c9-06c7743d3e09,BOA,,NEUTRAL,1,general_feedback,general_feedback
7ef21cf6-d226-4370-ab96-01c909dbc58d,BOA,very good,POSITIVE,5,general_feedback,general_feedback
896ee9aa-a483-4b1f-b73c-0a26c4b54790,BOA,most of the time is not working properly,NEGATIVE,1,general_feedback,general_feedback
15c3586b-e672-48db-b3c0-09508375763f,BOA,good service,POSITIVE,5,customer_support,customer_support
6f7113d8-180e-4f3d-83d9-fbe55f9edd69,BOA,not use for me,NEGATIVE,3,general_feedback,general_feedback
d36fbdcb-b57e-4384-8e5b-ae549e25b33e,BOA,it keeps notifying me to disable developer options and quiet while im not enabled always bring another type of problem with new updates,NEGATIVE,1,app_updates,app_updates
2d630116-152e-4dbb-bb7a-d7f93bbafbc5,BOA,waw,NEGATIVE,5,general_feedback,general_feedback
b9fa948b-07bc-41f5-9e49-5e612b9a9db6,BOA,the lag is unbelievable when you need it the most this suks,NEGATIVE,1,performance_issues,performance_issues
c198f602-e9fb-4b61-ad3a-8efe42269b8d,BOA,i cant belive i could find the worst bank app ever yet very simple to fix the problem and the company just ignored it no body can do business with this kind of app,NEGATIVE,1,general_feedback,general_feedback
afad642f-39c4-4db0-adbf-5fbe7143f960,BOA,it is a good app,POSITIVE,5,general_feedback,general_feedback
9fb5fdaa-6172-43c1-ba46-2fcdfcd84c13,BOA,it is not working at all,NEGATIVE,1,general_feedback,general_feedback
58ccb5e9-0cf7-413c-8bb4-6515d4863bc1,BOA,app is good but i was live in abroad and when i enter my otp code it didnt make me to write my code it the app want it self write thats not fair so please other wise i like it why,POSITIVE,5,general_feedback,general_feedback
0ed79d57-a54c-4541-9df0-67e1e8c72be3,BOA,when trying to activate the app it keeps on loading on the security questions page it has been two days,NEGATIVE,1,"performance_issues, security_concerns",performance_issues
f38caf5b-4580-4a9f-819f-f4cd3d789176,BOA,fast and simple,POSITIVE,5,general_feedback,general_feedback
6a7a5c64-4056-404d-b37e-60bf1d6ee90a,BOA,best of best,POSITIVE,5,general_feedback,general_feedback
9f9ace0f-c63b-4482-a159-12c2bcd357ae,BOA,worest banking app ever i seen fake app bad better to leave,NEGATIVE,1,general_feedback,general_feedback
52b82149-19da-40cd-b8ce-a86e0b2c789c,BOA,good,POSITIVE,4,general_feedback,general_feedback
c6661ae9-95ab-4a2d-be7b-ad93bb48f278,BOA,i would like to share feedback regarding the application it frequently experiences disruptions and does not function properly often freezing or failing to load this issue is affecting workflow and efficiency kindly review and address this problem to ensure smoother performance,NEGATIVE,1,feature_requests,feature_requests
493dc1a0-1d88-4d43-93ab-9b3c9d7426d9,BOA,meet you genuineapp i tried is not functionalhelpingwelldoingwith boa ethiopia fastandrelevantmorconnecting digitalyworlddigitalyworld thanks,NEGATIVE,5,customer_support,customer_support
61a85d6e-8111-4add-9c9a-ebf8a25b2bca,BOA,best app,POSITIVE,5,general_feedback,general_feedback
33b76ccc-05cf-445d-84a6-a5e516bac406,BOA,best app,POSITIVE,5,general_feedback,general_feedback
aa74e8f9-67d1-486a-a601-761ce0c79a4e,BOA,barely works it always fails to connect,NEGATIVE,1,general_feedback,general_feedback
6308cb59-e418-4559-80e1-b53d44ce7c9a,BOA,my fav app,POSITIVE,5,general_feedback,general_feedback
8fa4d905-fcd5-4124-8745-0014e9e746cf,BOA,this app launch time is so long also has dozen bugs in addition its has been long time get update,NEGATIVE,1,app_updates,app_updates
6b603751-56ea-4108-95f6-a26ee49a7bdf,BOA,very nice,POSITIVE,5,general_feedback,general_feedback
e7e0dd5b-59ee-4ed8-abe8-821ed28c1a6f,BOA,your application is very irritating to use some functionality doesnt even work like on the card management you need to do better than this and it good idea to reference other banking applications,NEGATIVE,3,general_feedback,general_feedback
df1f28f7-9a40-4a51-83bb-7e2fb7bc932c,BOA,i like,POSITIVE,5,general_feedback,general_feedback
a64c9c77-83d3-4e1b-b264-4bd5e2d3d349,BOA,,NEUTRAL,1,general_feedback,general_feedback
a2d5bdf0-ff92-408b-be55-a4bfa7b61fbc,BOA,i m sorry but it doesnt work for my android it is too slow but other bank are very fast please update,NEGATIVE,1,"performance_issues, app_updates",performance_issues
8312e6d0-3b41-4061-b83f-54f6fcb4317a,BOA,the worst app ever,NEGATIVE,1,general_feedback,general_feedback
ee7fb8e2-bcde-4ae5-8ac5-49450e57dd5c,BOA,better,POSITIVE,5,general_feedback,general_feedback
924bdf3b-0b78-4402-9aaf-d1cbc39cc6af,BOA,i kindly request that bank of abyssinia address issues with its mobile app it is very slow has numerous problems and frequently experiences downtime the user experience is also poor thank you,NEGATIVE,1,performance_issues,performance_issues
426191d1-9b6d-4582-aeae-55633c041d3e,BOA,this app cant open what is problem please solve my problem,NEGATIVE,1,general_feedback,general_feedback
f787c8fe-c207-4c5a-8156-e8cfa0f6652d,BOA,kiyaa makonn,POSITIVE,5,general_feedback,general_feedback
1f73f73b-a5e4-4114-a45d-992a360ebb87,BOA,very very lazy app,NEGATIVE,1,general_feedback,general_feedback
b9b28cc3-4563-4f09-938c-b1adcc27bbf3,BOA,telebirr remittance,NEGATIVE,5,general_feedback,general_feedback
6606f3a3-dbc9-4032-a905-37c737501776,BOA,the best bank in,POSITIVE,5,general_feedback,general_feedback
df5cd433-7f0e-4e13-ae07-4200db1965c0,BOA,its good,POSITIVE,5,general_feedback,general_feedback
9917233c-933c-444f-b986-e97d3fe0f682,BOA,the worst app in my financial experience,NEGATIVE,1,general_feedback,general_feedback
29295b2c-ebe8-4dfe-9cd3-c3a5806b810b,BOA,good for mb appliciation,POSITIVE,5,general_feedback,general_feedback
c9162816-c2cd-478c-ab34-9569f63d3711,BOA,the worst bank ever slow dont accept dual sim they are very stupid and greedy,NEGATIVE,1,performance_issues,performance_issues
1776b9e9-95d8-4811-bb94-61d28a7c19d1,BOA,try to easy network,NEUTRAL,4,ui_ux_feedback,ui_ux_feedback
d81ca31a-2ecd-4f0a-aab7-0a6f02da0696,BOA,hussen hassen umer,POSITIVE,5,general_feedback,general_feedback
6725eae9-b141-4a7c-abcd-90125d0fa3bd,BOA,the app is not suitable and lacks a good ui design as a large bank you must update your app with a professional ui that is fast and appropriate,NEGATIVE,2,"ui_ux_feedback, app_updates",ui_ux_feedback
cdc789cd-c2e6-415e-906f-0bde3fa850b1,BOA,an exceptional banking app,POSITIVE,5,general_feedback,general_feedback
da8f72ca-3f4b-41f6-937e-c626b8240c8b,BOA,alhamdulilah,POSITIVE,5,general_feedback,general_feedback
8b37e090-01ff-4f7c-bfdc-3e781996d2a9,BOA,poor,NEGATIVE,5,general_feedback,general_feedback
32133348-ecd7-47e0-9e98-7f1702419599,BOA,best of best,POSITIVE,5,general_feedback,general_feedback
68b7a597-8133-4584-9c3f-1e26fa21184e,BOA,from the last week updates the app is not working please check the problems,NEGATIVE,1,app_updates,app_updates
546df11c-e603-4f04-963e-ae1cd2be9561,BOA,its always crushing,NEGATIVE,1,general_feedback,general_feedback
147dc910-f84e-4950-9cd0-a6ce1ca0b070,BOA,office branches have to improve their services please,POSITIVE,4,customer_support,customer_support
ccbeff90-e9fd-4a74-807f-d16d8bbe02e5,BOA,,NEUTRAL,5,general_feedback,general_feedback
7345b274-906c-4bfc-b37d-8131020ad13e,BOA,why does it keep crashing i cant even use this boa should do better you have many customers and how to deal with this i cant send money now,NEUTRAL,1,"transaction_problems, performance_issues",transaction_problems
4587385c-78c9-4310-b8aa-da0bce565a91,BOA,it needs a timely update,NEGATIVE,5,app_updates,app_updates
1310296e-3850-494f-83bc-936ea27684ab,BOA,it does not show the name of the person who sent the money to request a receipt this has become very difficult for us when different people transfer the same amount to me from different banks it is very difficult to identify the account or the name of the sender,NEGATIVE,3,transaction_problems,transaction_problems
00dddad5-915e-4fc1-9166-b5d7ce59ad88,BOA,like,POSITIVE,5,general_feedback,general_feedback
baad5c11-63e6-4b64-9006-c4cb1481036d,BOA,i cant type my otp on it,NEGATIVE,1,general_feedback,general_feedback
7481b511-72a1-4592-8087-c029fc656e67,BOA,most of bank apps in ethiopia are linked with ethiopian phone number i live in us permanently so when i open boa account i told them where i live and to link it with email address instead of phone as ethio phone number is not working where i live unfortunetly my fear appeared and now when i change my phone device it send the code to the ethio number which is not with me now so please when u develop bank apps consider the diaspora community to use ur apps,NEGATIVE,1,general_feedback,general_feedback
e3e7b9d3-10a9-443b-89b9-34160443c78a,BOA,jaajja,NEGATIVE,4,general_feedback,general_feedback
b768c25c-bc3a-4d57-8c45-97e489546662,BOA,i love this bank the best experience ever,POSITIVE,5,general_feedback,general_feedback
c90fb60a-ea63-47f0-aa65-fcb41b6534e1,BOA,nothing has been improved it doesnt work like the previous version,NEGATIVE,1,app_updates,app_updates
82e245b0-2790-45ce-a1a3-1aa9a0afaa95,BOA,easy and fast,POSITIVE,5,ui_ux_feedback,ui_ux_feedback
d849294b-9d5d-4026-96ec-6dd20968fa57,BOA,great,POSITIVE,5,general_feedback,general_feedback
eecf4f77-29ed-40cd-a228-b325ee459350,BOA,mobile banking,POSITIVE,5,general_feedback,general_feedback
4c7e9031-a452-48ce-b5fd-4b5a0940b553,BOA,very good,POSITIVE,5,general_feedback,general_feedback
e0b237d8-0ec7-453f-9e1d-fe22e2910620,BOA,,NEUTRAL,5,general_feedback,general_feedback
a05681a9-b69a-48b6-92c5-79a7d916bd61,BOA,need alot of connection chooses device very lug even when there is connection,NEGATIVE,1,general_feedback,general_feedback
7cedd008-b817-442b-9da0-76ea15713450,BOA,on my ios its perfect but on android it barley works and dont transfer and after a while it crushed and totally stopped working please fix the issue my beloved bank of abyssinia,NEUTRAL,1,transaction_problems,transaction_problems
14d8c41d-2533-40c1-97f2-7df99a3d3a44,BOA,since the last update i can open the app crashes a lot and omg its being very slow opening and loading,NEGATIVE,2,"performance_issues, app_updates",performance_issues
3c11bafa-cf87-41c0-ba29-714ab4cd69a5,BOA,none,NEGATIVE,5,general_feedback,general_feedback
9832f735-8230-4dd6-8aad-2f743e2792b1,BOA,good,POSITIVE,2,general_feedback,general_feedback
814a08ab-8eb9-4aa6-ae64-341f62b5ae47,BOA,good,POSITIVE,5,general_feedback,general_feedback
4bf673d6-7d6f-431c-8844-a6c7eb4c65d3,BOA,very good app i ever used,POSITIVE,5,general_feedback,general_feedback
dfad5025-20f7-4556-bdaf-294785947fa3,BOA,its nice app especially the transaction limit is extended but we face that boa mbanking app doesnt respond at the activation stage strictly at smsng mobile phone please try this to make safe,NEUTRAL,4,"transaction_problems, security_concerns",transaction_problems
4b92ba94-d858-4fcb-a2ae-45fc41c1fa26,BOA,zedo,POSITIVE,5,general_feedback,general_feedback
a56b1202-a6db-405b-aba1-586a16bc417d,BOA,please open my mobile app,POSITIVE,5,general_feedback,general_feedback
d876a31d-e463-4340-a67e-9a950e182865,BOA,it doesnt open,NEGATIVE,1,general_feedback,general_feedback
a31076d0-b574-405f-8495-675485f16a71,BOA,very good,POSITIVE,5,general_feedback,general_feedback
88632aa1-f7db-4599-aa99-9b51523534e8,BOA,masha alla,NEGATIVE,5,general_feedback,general_feedback
dc3c97a2-0fe6-4a49-a2d3-9cc949380a0d,BOA,best banking transaction application in ethiopia,POSITIVE,5,transaction_problems,transaction_problems
516af455-a65f-4ddf-94e0-03cceae923c6,BOA,,NEUTRAL,5,general_feedback,general_feedback
613dff98-be45-4f37-8feb-01e382393e26,BOA,tamaam kamal,POSITIVE,1,general_feedback,general_feedback
8dd6713b-09cf-427c-a0f0-ee063f61a9d8,BOA,,NEUTRAL,5,general_feedback,general_feedback
8ac466a3-5bbb-452d-88bc-ceaae6c5bec0,BOA,great,POSITIVE,5,general_feedback,general_feedback
45e502bd-bd62-4895-b534-d75b2dae7c75,BOA,goof,NEGATIVE,4,general_feedback,general_feedback
0e665f33-628c-4799-a991-53cf66b89ed0,BOA,absiniya banki,NEGATIVE,5,general_feedback,general_feedback
3e8a43b7-e4a5-4ba0-850e-332a7dad3a24,BOA,has issue after installation and i think it doesnt work with tecno common,NEGATIVE,1,general_feedback,general_feedback
abb3b6f4-ed3d-4013-b997-0efb664037a5,BOA,one of the best in this business,POSITIVE,5,general_feedback,general_feedback
8a5e1510-bc3f-4f70-8915-f79a839f041e,BOA,excellent,POSITIVE,5,general_feedback,general_feedback
c9cc8b5a-f0aa-437a-8e5c-99035cad23da,BOA,besat,POSITIVE,5,general_feedback,general_feedback
bc8bfdb0-596e-4ed3-a07d-c3ac71061fee,BOA,unlimited experience,POSITIVE,5,general_feedback,general_feedback
ec30627f-c9a0-48f6-8fd2-38fcae3ab112,BOA,as bank u should at least hire someone good at their job bc this a joke nowadays i cant even log in or even transfer without it crashing if u fix the app i will update this review i am counting on u boa update so they atleast fixed it but as suggestion can u put password when in final step of sending money it will feel more secure that way,NEUTRAL,4,"login_issues, transaction_problems, performance_issues, security_concerns, app_updates",login_issues
656865bb-7ee3-4fef-9f23-b6728b2b6ab9,BOA,very nice mobile banking app my favourite,POSITIVE,5,general_feedback,general_feedback
ac500ef1-8d40-4c19-b862-c5f47b165e97,BOA,it almost never boots up and even if it did it crashes immediately,NEGATIVE,1,performance_issues,performance_issues
e080468a-5b05-476e-9275-923d859a7b98,BOA,best apps,POSITIVE,5,general_feedback,general_feedback
cd3d7bda-43cf-46f8-bd12-065f026e2ba2,BOA,the worst app ever to exist in a bank history,NEGATIVE,1,general_feedback,general_feedback
17d27fe8-201d-465e-900c-4510058bd581,BOA,thank you,POSITIVE,5,general_feedback,general_feedback
161dbde7-f447-412e-abf3-8ae5e7ba5012,BOA,best mobile app in the country,POSITIVE,5,general_feedback,general_feedback
17fac6e4-55d0-48dc-8fd1-e3908c6e6689,BOA,not fast,NEGATIVE,2,general_feedback,general_feedback
bffe6663-e88f-4a08-97bc-e6ea6b2d8227,BOA,keeps freezing at the front page,NEGATIVE,1,general_feedback,general_feedback
6dd324c1-79ef-4935-9c87-ad0fd8fd1635,BOA,it is not working on redminote pro pls fix it,NEGATIVE,1,general_feedback,general_feedback
aefe5a77-71f4-4efa-92e6-b4a1b4a48e9e,BOA,abseniya bank app,NEGATIVE,5,general_feedback,general_feedback
6e923bac-5ac7-4d3e-bd1c-137246d24a68,BOA,good,POSITIVE,5,general_feedback,general_feedback
e6ec7d3b-beb3-40ac-a615-9a0bae85e39d,BOA,yes goode app,POSITIVE,5,general_feedback,general_feedback
b54ed906-d409-4107-9dba-3d91d4c04274,BOA,great app,POSITIVE,5,general_feedback,general_feedback
