review_id,review_text,original_text,rating,bank_name,sentiment_label,sentiment_score,date
a9add8b7-238f-4b1e-8879-2fa4000b4800,this app is very nice but statment history is very shiort atlist add days,this app is very nice but statment history is very shiort atlist add 15 days,4,CBE,NEUTRAL,-0.0731,2025-08-22
ee52ec44-d6c1-4ea9-ab62-527d87ecb202,this app stooped working after i updated it it says change password and i did but it doesnt open with the new password i dont like it,"This app stooped working after i updated it. It says change password and i did, but it doesn't open with the new password. I don't like it.",1,CBE,NEGATIVE,-0.4419,2025-08-22
fb43046a-7c62-4497-bfcc-2e97f9014aa4,best and secured application,best and secured application,5,CBE,POSITIVE,0.9281,2025-08-22
5d11896c-8449-47d3-8835-f6a61f00f6c9,this application is excellent,This application is excellent .,5,CBE,POSITIVE,0.8573,2025-08-22
e09cd140-b7c6-4789-95f9-6c9af4ecdd64,the new update is very bugged cant view the names of account holders i previously had transactions with and more recently its almost impossible to load money to telebirr always says unable to connectplease fix asap,"The new update is very bugged. can't view the names of account holders I previously had transactions with, and more recently, its almost impossible to load money to telebirr, always says unable to connect...please fix asap",1,CBE,NEGATIVE,-0.3568,2025-08-22
30e7d101-ec31-4ff7-9c82-dbc90e26bd1c,very good,very good,5,CBE,POSITIVE,0.8009,2025-08-22
bc870613-68a0-4779-b906-1147e7eecdaa,thise app is great,Thise App is Great,5,CBE,POSITIVE,0.8082,2025-08-22
28a9ac8e-53e9-4ffb-8849-367576d0fc08,unable to connect the server,አፕሊኬሽኑን አብዴት ካደረኩት በኋላ የሚስጥር ቁጥር አጭር ስለሆነ ቀይር ብሎኝ ለሶስት ቀናት ብሞክር unable to connect the server ከማለቱም በላይ አፕሊካሽኑ እየሰራልኝ አይደለም🙏🙏,1,CBE,NEGATIVE,-0.4999,2025-08-22
7b8f021c-6d11-4a06-8c68-37062d975778,i love this app really but with some downsides too screenshot is mandatory after every transaction as to me i need screenshots not downloaded recipient it would be even better if transaction history is available via this app for months that we can access directly or via calender ways thanks,"I love this app. really, but with some downsides too. Screenshot is mandatory after every transaction as to me, I need screenshots not downloaded recipient. It would be even better if transaction history is available via this app for months that we can access directly or via calender ways. Thanks.",4,CBE,NEUTRAL,0.0723,2025-08-22
d6f823aa-5c56-4a24-8fe8-195d4d05435a,,👍,5,CBE,NEUTRAL,0.5,2025-08-22
72d0267a-a849-4001-8d09-4ecf484e18c6,it is good app,it is good app,5,CBE,POSITIVE,0.7134,2025-08-22
c0516bea-96dd-4081-8a64-fb0da5ecef9d,very good,very good,5,CBE,POSITIVE,0.8009,2025-08-22
ac8bb25c-799d-4bf7-ba2e-0639c394cd1e,good and always try to make new updats,good and always try to make new updats 🙏👍,5,CBE,POSITIVE,0.6195,2025-08-22
651c86bc-2cf3-436e-a85c-39c55709db15,i use the commercial bank of ethiopia mobile app and its fantastic the interface is userfriendly making it easy to check balances and transfer money i love the bill payment feature and the security measures give me peace of mind overall its a reliable app that has simplified my banking experience highly recommend,"I use the Commercial Bank of Ethiopia mobile app, and it’s fantastic! The interface is user-friendly, making it easy to check balances and transfer money. I love the bill payment feature, and the security measures give me peace of mind. Overall, it’s a reliable app that has simplified my banking experience. Highly recommend!",5,CBE,POSITIVE,0.7363,2025-08-22
896b897b-2429-439a-bc84-7e81771a5678,i don want,i don' want,5,CBE,POSITIVE,0.3293,2025-08-22
bed1e8b6-e466-4047-9b5b-d7df6228a4ff,its very nice simple and convenient app but i have only one comment on double verifications after the finger prints even thought its good for makin it more secure its not neccessary to double verify after the finger print verification no need to verify by pin again thank you,"it's very nice simple and convenient app! but I have only one comment on double verifications after the finger prints. even thought its good for makin' it more secure, Its not neccessary to double verify after the finger print verification. no need to verify by pin again. thank you!",5,CBE,NEUTRAL,0.0597,2025-08-22
33e4b877-20cd-4f22-a1ef-665e34bc37c3,one of the best,one of the best,5,CBE,POSITIVE,0.8789,2025-08-21
6e467e77-c7b7-4324-bb9f-4c2790968986,why is it every time the app is updated history of previous account numbers keeps missing why,"why is it every time the app is updated history of previous account numbers keeps missing , WHY??",1,CBE,NEGATIVE,-0.493,2025-08-21
7f435d3b-9642-4a2f-926b-154566d059c1,you guys charge way to much when we transfer money from cbe to telebirr via this app,You guys charge way to much when we transfer money from CBE to Telebirr via this app,3,CBE,NEGATIVE,-0.2641,2025-08-21
e8f1f990-0f6a-435e-a8a2-8071e632f872,good,good,5,CBE,POSITIVE,0.7134,2025-08-21
8befe147-8e8c-4072-b013-f293afd76f7c,not bad apk,not bad apk,1,CBE,POSITIVE,0.5933,2025-08-21
3fdef981-acee-49f8-855c-8a46b0804472,ok,ok,5,CBE,NEUTRAL,0.5,2025-08-21
8c8acdfb-ec73-44fb-aba6-9ca4eb2ce21a,yes these app is so good for our saving and marketing system go ethiopia go,yes these app is so good for our saving and marketing system go ETHIOPIA GO!!!,5,CBE,POSITIVE,0.8176,2025-08-21
58db1bb3-d705-4f46-ac0d-5d4144e382c9,best mobile banking app that have seen,best mobile banking App that have seen .,5,CBE,POSITIVE,0.8788,2025-08-21
70edc12f-a86f-4df6-8894-e7718f60d16a,its very helpful apps,It's very helpful apps,5,CBE,POSITIVE,0.5584,2025-08-20
3db9d8c2-8158-4421-81ed-4cac6afd7105,every major update means you have to go back to ethiopia to make the app work in,Every major update means you have to go back to Ethiopia to make the app work. In 2025?,2,CBE,NEGATIVE,-0.3016,2025-08-20
f83d32f4-7158-4319-935c-c1737ec57f2b,unable to connect pls improve the system,"Unable to connect, pls. Improve the system",5,CBE,NEGATIVE,-0.3353,2025-08-20
5a7fb26b-0715-4f9f-900c-a8275e9ab073,well app,well app,5,CBE,POSITIVE,0.4242,2025-08-20
61c6d24e-e112-4e4e-aa56-91fe3934b642,smart service but your service charge is too high,"Smart service But, your service charge is too high",5,CBE,NEGATIVE,-0.1983,2025-08-20
79bb5e1b-ef89-4c75-8b19-ea9d9b558b1a,perfect keep,perfect 👌 keep,5,CBE,POSITIVE,0.8573,2025-08-20
4dc3425c-303b-46a7-866a-682e50d2dd55,,"እባካችሁ አፑ ጥሩ ነው ነገር ግን በፈለግነው ጊዜና ሰአት መጠቀም አልቻልንም ኔትዎርክ እያለ እንኳ እያስጠቀመን አይደለም""""",2,CBE,NEUTRAL,0.5,2025-08-20
734f9b17-80c8-43dd-939b-64a1503b086c,ok,ok,5,CBE,NEUTRAL,0.5,2025-08-20
c53d43fa-8f55-4e83-b703-f723a8c18b43,nice app,nice app,5,CBE,POSITIVE,0.6738,2025-08-20
08d7ae65-f9e5-4c34-a3a9-e0f8f5e3f790,excellent plus,excellent plus,5,CBE,POSITIVE,0.8573,2025-08-20
f24f4a58-3ee1-41ef-8679-b440ac645b06,would be great if it displays service fees before proceeding with transaction,Would be great if it displays service fees before proceeding with transaction.,4,CBE,POSITIVE,0.1422,2025-08-20
5811a3bc-9cc2-4257-ad19-7c10a898320e,so disappointing,so disappointing :((,1,CBE,NEGATIVE,-0.7137,2025-08-20
259f842f-d1f5-4cd6-8a1d-f142a59521de,what nice app i never usedyet,what nice app i never usedyet,4,CBE,POSITIVE,0.6736,2025-08-20
a926fb85-cd65-4575-ae82-ca6b01b23144,excellent,Excellent,5,CBE,POSITIVE,0.8572,2025-08-20
7bbcd5a7-571c-4dc9-8905-b5f70b8755cc,ke gizew ga emihed astemamagn metegberya,ke gizew ga emihed astemamagn metegberya,1,CBE,NEGATIVE,-0.2598,2025-08-19
e5b8ce29-2766-4fbc-935a-7a45e4471edd,this app is pretty good the recent one was the nicest however after the update it restricts me from taking a screenshot i would be happy if you remove screenshots restriction policy from this app why i gave it five stars was because of the past performances of this app keep in mind to remove the screenshot restriction policy from this app and also it has no self authorizations once uninstalled it needs extra sim cards and wants to visit nearby banks in person,"this app is pretty good. The recent one was the nicest. however after the update, it restricts me from taking a screenshot. i would be happy if you remove screenshots restriction policy from this app. why I gave it five stars was because of the past performances of this app. keep in mind to remove the screenshot restriction policy from this app. and also it has no self authorizations. once uninstalled it needs extra sim cards and wants to visit nearby banks in person.",5,CBE,NEUTRAL,-0.0013,2025-08-19
60aeb5ba-554b-40b3-9086-c75fe10acdbc,send money for some account but dont reserved ball,Send money for some account but don't reserved Ball,5,CBE,NEGATIVE,-0.3288,2025-08-19
75e5a913-5818-49c7-89ea-ac8bb7912218,very good,very good🙏🙏,5,CBE,POSITIVE,0.8009,2025-08-19
70eb043a-93c1-497b-aaf8-a16f85aa8bd3,good,good,1,CBE,POSITIVE,0.7134,2025-08-19
7d7e794d-b9f0-48c8-96c5-3f4be30208f4,good,good,5,CBE,POSITIVE,0.7134,2025-08-19
5f2ee185-7529-49ab-9753-882a696506af,i recognized thank you,I recognized thank you,5,CBE,POSITIVE,0.4537,2025-08-19
f9fe94b1-daee-48c5-a9ff-158624c96973,best feature,Best feature!!,5,CBE,POSITIVE,0.8789,2025-08-19
344a9a6b-4909-4adb-a656-3785b1225031,the saved account totally removed why,the saved account totally removed ..why????????,1,CBE,NEGATIVE,-0.1927,2025-08-19
c6e19555-0ae1-438d-bb5a-18930946401f,good bank ethiopian very nic,good bank Ethiopian very nic,5,CBE,POSITIVE,0.63,2025-08-18
2ed460c6-1ab9-4d94-b3e8-90444e85e280,this good app but screenshot must enable,this good app but screenshot must enable,4,CBE,POSITIVE,0.643,2025-08-18
25576574-63a9-497a-9c51-daed8be13796,remove update,በፊት ብር ትራንስፈር የተደረገባቸዉን አካዉንቶች remove አርጓል የሚያናድድ update ነው ::,1,CBE,NEGATIVE,-0.3331,2025-08-18
b373eb6d-604a-4080-977c-52dd88461aae,good,Good,4,CBE,POSITIVE,0.7134,2025-08-18
6b7e8320-ba59-4491-8527-e5505887fda7,best app,Best app,5,CBE,POSITIVE,0.8789,2025-08-18
8093223f-be95-4c78-ac97-04fc6e01fb4e,change mobile banking cbe,change mobile banking CBE,5,CBE,POSITIVE,0.194,2025-08-18
cf02d092-27cc-4b99-ab5e-35aba79bc01a,the process of updating is not functioning easily installing is easy than updating screenshot should not be prevented it is an instant evidence needed for some transactions,The process of updating is not functioning easily. Installing is easy than updating. Screenshot should not be prevented. it is an instant evidence needed for some transactions.,2,CBE,NEGATIVE,-0.1693,2025-08-18
ba4212f3-0ddf-48ab-8bf4-568a7ad27b23,adisi deti,Adisi Deti,5,CBE,POSITIVE,0.2527,2025-08-17
7b9453f4-c7a8-411f-9931-670883aab3f7,good,good,5,CBE,POSITIVE,0.7134,2025-08-17
0ba55f35-eedd-4c74-a676-e651cf7bc461,this app is the good apps,this app is the good apps,5,CBE,POSITIVE,0.7134,2025-08-16
baeadc77-8d69-4e9b-a699-f91242ab5507,recent transaction evene refresh transaction please,አሪፋ ነዉ ነገር ግን Recent Transaction በጣም የቆየዉን ነዉ የሚያሳይ Evene refresh ሁሉ ሲደረግ ትክክለኛ የቅርብ Transaction አያሳይም። Please አስተካክሉት,2,CBE,POSITIVE,0.439,2025-08-15
fb38c9e7-db55-436e-950d-44af1d6c6d3c,congra ethio,congra ethio,5,CBE,POSITIVE,0.3267,2025-08-15
46998e2d-d40b-49da-a68d-e7cf5be4146a,,እንዲሁ ነው የሰተኋችሁ ለሞራል,5,CBE,NEUTRAL,0.5,2025-08-14
5faab1f6-f8f4-4913-9ae1-ec4ea6c5736a,nice,nice,3,CBE,POSITIVE,0.6738,2025-08-14
e78bae17-ead8-4376-98d9-b9c6f966094e,i dont think it is compatible with the new android version it fails to open please update it or find a solution,I don't think it is compatible with the new android version 16 it fails to open. Please update it or find a solution.,1,CBE,NEGATIVE,-0.3062,2025-08-14
3e485515-99df-4aac-9609-17d3e1cc5ea4,ohhhh you must upgrade transferring problem most of time when transfer from cbe mobile banking to tele birr account always suspending for to days please try to fix it,"ohhhh🤦 you must upgrade transferring problem. most of time, when transfer from CBE mobile banking to tele birr account, always suspending for 3 to 5 days 🤔. please try to fix it 🙏",2,CBE,NEGATIVE,-0.2,2025-08-13
54bb2554-1f4e-495f-9208-7cbd2c4a618c,this apk best for most of people,this APK Best for most of people,5,CBE,POSITIVE,0.7953,2025-08-13
78b34395-2a88-431a-ade9-ee4e2aa522a4,good keep it up,good keep it up,5,CBE,POSITIVE,0.7134,2025-08-13
45087a42-9207-475d-8300-08b9e6ec0cb4,very nice app,very nice app,5,CBE,POSITIVE,0.7518,2025-08-12
8a547287-a69b-455f-97b8-7fd10f241050,most of the time either the app or dont work,Most of the time either the app or *889# don't work,2,CBE,NEGATIVE,-0.1665,2025-08-12
41008be3-1c2f-401b-b10a-e023abb2b045,cbe noor,cbe. noor,2,CBE,POSITIVE,0.3267,2025-08-12
493a4d91-6ef5-44e4-94d6-4f578ace1433,why this app is logging in while your device is not connected to internet is it appropriate and it isnt exposed to hucking or malicious activity,why this app is logging in while your device is not connected to internet ... is it appropriate ?... and it isnt exposed to hucking or malicious activity?,1,CBE,NEGATIVE,-0.1404,2025-08-12
f29c1aa0-ccaf-471c-9800-72cd13b8c633,nice,nice,5,CBE,POSITIVE,0.6738,2025-08-12
69688078-8f93-45db-8339-eae5cf529e1b,,በጣም አሪፍ ነው በርቱልን,5,CBE,NEUTRAL,0.5,2025-08-12
03bb356b-c24c-4cd6-bcc7-cf307dd0bf9c,this is so good,this is so good,5,CBE,POSITIVE,0.7592,2025-08-11
d8c66621-f3f9-4b44-b0dd-c99540822483,very good,very good,5,CBE,POSITIVE,0.8009,2025-08-11
c203e43b-8a24-4c4c-9d43-199b00a0d93e,,❤❤❤❤❤😂,5,CBE,NEUTRAL,0.5,2025-08-09
130d07ff-fc0a-46b2-bd2b-ef95a8263715,very interesting,Very interesting 🤔,5,CBE,POSITIVE,0.7025,2025-08-09
12f1b2e7-a170-4dde-becb-a03f4358a3ab,very good app time saving and more accurate,very good app 👍👍👍 time saving and more accurate,5,CBE,POSITIVE,0.6986,2025-08-09
79a8ef7b-0840-4a75-9603-24e490b2d6dc,i like your app to order atm card through it i get it new on your app,"i like your app to order ATM card through it, i get it new on your app",5,CBE,POSITIVE,0.407,2025-08-09
39c78b45-1c71-42e0-8860-748868ad8126,very bad app,very bad app,1,CBE,NEGATIVE,-0.8316,2025-08-09
1c6617db-0a31-4584-b6db-a59321e1dd97,good,good 👍,5,CBE,POSITIVE,0.7134,2025-08-09
22d77391-5cb2-468d-89c3-060ef509a02d,good,good,5,CBE,POSITIVE,0.7134,2025-08-08
5e829d04-b46a-4071-b828-5a9929ebabbb,very nice app,very nice app,5,CBE,POSITIVE,0.7518,2025-08-08
2d8fd56b-273f-4f3e-8419-57cccf1d576f,good app,good app,5,CBE,POSITIVE,0.7134,2025-08-08
72f6b776-58cf-4c65-a154-01fe0ab5873e,it is the best transferring ap,it is the best transferring AP,5,CBE,POSITIVE,0.8789,2025-08-08
ee630856-6a3b-44ba-8cfa-28569e39396c,its good but add some more please,it's good but add some more please,3,CBE,POSITIVE,0.7509,2025-08-08
30c8364c-d451-4cd7-a142-b6787d7c9a38,best servis app,best servis app,4,CBE,POSITIVE,0.8788,2025-08-07
248af9c3-6f3e-449c-b461-02f7eb73f065,very useful to use it from any where in the world,very useful to use it from any where in the world !,5,CBE,POSITIVE,0.6267,2025-08-07
30e1c401-c37b-48d8-b4f1-d6eaf21fd0ad,ok,ok,5,CBE,NEUTRAL,0.5,2025-08-07
9a34c5b9-63c7-48de-9fde-f1a4d60a9e0b,it very good but why block the screen shoot,it very good but why block the screen shoot,5,CBE,NEGATIVE,-0.2636,2025-08-07
8ae89018-ca57-41be-b08b-7b76917579b7,good app,Good app,5,CBE,POSITIVE,0.7134,2025-08-07
b6ff8342-c1fe-4b40-a834-c9b51efcc476,the most disgusting app,"the most disgusting app,",1,CBE,NEGATIVE,-0.6061,2025-08-06
ae15a783-16cb-4948-988f-137616a9ae7e,,ብዙ የሚቀሩ ነገሮ አሉ ለምሳሌ አንድ ሰው ወደ ቴሌ ብር ሲልክ ግዴታ አካካውንት የከፈተበት ስልክ መሆን አይጠበቅበትም እና ሲስተሙ የበለጠ አዘምኑት ሰው ባንክ ሲመጣ የፈጠነ ማስተናገድ ወደ ቅርንጫፍ ሲመጣ እዛም አካውንት እዚም አካውንት መከፈት የለበትም እንዲ ሲሆን ደንበኛ ይሸሻል ሌላው ደሞ የሰራተኞቹን ልብስ ቀይሩት እውነት ለመናገር ቀቤር አስፈፃሚ ነው ሚመስሉት የቀረውን እናንተ መርምራቹ አስተካክሉት አመሰግናለሁ,3,CBE,NEUTRAL,0.5,2025-08-06
1713f885-f24a-43a4-9d1e-330e79fb2583,,👍,5,CBE,NEUTRAL,0.5,2025-08-06
b4eb75b1-57bf-48c7-8cf1-a9630858780e,good app,good app,4,CBE,POSITIVE,0.7134,2025-08-06
bdb2a8d8-735e-4c3b-a499-aea215d0261e,unexpected anomalies unreliable as fintec app,"unexpected anomalies, unreliable as fintec app",2,CBE,NEGATIVE,-0.2988,2025-08-05
5d7681aa-993c-465d-a88b-99314b06d630,best one,best one,5,CBE,POSITIVE,0.8789,2025-08-05
35ac9e4d-24ce-46e3-9352-bf1bc9cc762e,awesome,awesome,5,CBE,POSITIVE,0.8749,2025-08-04
929b3a55-66fb-4a90-a514-03ed7a1ea8dc,so good,so good,5,CBE,POSITIVE,0.7308,2025-08-04
2fbb6733-74d8-44bb-b9f2-8917c6a14d78,worst experience,worst experience,1,CBE,NEGATIVE,-0.8749,2025-08-04
db43b3f3-f09b-41ea-98a3-02a31bc9c321,the st one is cbe,The 1st one is CBE,5,CBE,POSITIVE,0.3322,2025-08-04
f5998ecc-6b4e-40c4-ae05-eb5e3cacfbf8,excellent,excellent,5,CBE,POSITIVE,0.8572,2025-08-04
50c1c761-e2d8-4b5a-804c-20799f1552d2,nice,nice,5,CBE,POSITIVE,0.6738,2025-08-04
3463230e-f9f7-4be3-a632-fdd8d017ce84,,🙏👍,5,BOA,NEUTRAL,0.5,2025-11-28
a6cbfa34-f2b1-4a16-96b6-c94f58cea76f,very good,Very Good,5,BOA,POSITIVE,0.8009,2025-11-28
fc67d12c-92e2-45aa-a9e0-011f58a583bc,goof,goof,5,BOA,NEGATIVE,-0.3325,2025-11-28
11306fb9-5571-4950-8d32-604c5402242f,good,good!,5,BOA,POSITIVE,0.7134,2025-11-28
809c46d2-730e-446a-9061-2a45e978ad9d,good jop,good jop,5,BOA,POSITIVE,0.7134,2025-11-27
f28a3a3c-eb94-4aab-88d2-89bcecebcc7b,bad exprienceit is so crushed,bad exprience...it is so crushed,1,BOA,NEGATIVE,-0.7323,2025-11-27
4ed89e8c-16dc-4763-94ca-04d05cf799a5,not user friendly at all it requires a huge connectivity and also lags many times,not user friendly at all it requires a huge connectivity and also lags many times 😑😑😑,1,BOA,NEGATIVE,-0.3339,2025-11-26
f5bfd792-bc81-4d06-99c9-06c7743d3e09,,ምንም የማይ ሰራ,1,BOA,NEUTRAL,0.5,2025-11-26
7ef21cf6-d226-4370-ab96-01c909dbc58d,very good,very good,5,BOA,POSITIVE,0.8009,2025-11-25
896ee9aa-a483-4b1f-b73c-0a26c4b54790,most of the time is not working properly,most of the time is not working properly,1,BOA,NEGATIVE,-0.2499,2025-11-24
15c3586b-e672-48db-b3c0-09508375763f,good service,good service,5,BOA,POSITIVE,0.7134,2025-11-24
6f7113d8-180e-4f3d-83d9-fbe55f9edd69,not use for me,not use for me,3,BOA,NEGATIVE,-0.3318,2025-11-23
d36fbdcb-b57e-4384-8e5b-ae549e25b33e,it keeps notifying me to disable developer options and quiet while im not enabled always bring another type of problem with new updates,It keeps notifying me to disable developer options and quiet while I'm not enabled. always bring another type of problem with new updates.,1,BOA,NEGATIVE,-0.4438,2025-11-22
2d630116-152e-4dbb-bb7a-d7f93bbafbc5,waw,waw,5,BOA,NEGATIVE,-0.2449,2025-11-20
b9fa948b-07bc-41f5-9e49-5e612b9a9db6,the lag is unbelievable when you need it the most this suks,the lag is unbelievable when you need it the most this suks,1,BOA,NEGATIVE,-0.3421,2025-11-19
c198f602-e9fb-4b61-ad3a-8efe42269b8d,i cant belive i could find the worst bank app ever yet very simple to fix the problem and the company just ignored it no body can do business with this kind of app,I cant belive I could find the worst bank app ever .yet very simple to fix the problem and the company just ignored it. no body can do business with this kind of app.,1,BOA,NEGATIVE,-0.6721,2025-11-18
afad642f-39c4-4db0-adbf-5fbe7143f960,it is a good app,it is a good app,5,BOA,POSITIVE,0.7134,2025-11-17
9fb5fdaa-6172-43c1-ba46-2fcdfcd84c13,it is not working at all,it is not working at all,1,BOA,NEGATIVE,-0.3333,2025-11-15
58ccb5e9-0cf7-413c-8bb4-6515d4863bc1,app is good but i was live in abroad and when i enter my otp code it didnt make me to write my code it the app want it self write thats not fair so please other wise i like it why,🥰🥰🥰🥰🥰 app is good but i was live in abroad and when i enter my otp code it didnt make me to write my code it the app want it self write thats not fair so please other wise i like it why,5,BOA,POSITIVE,0.663,2025-11-15
0ed79d57-a54c-4541-9df0-67e1e8c72be3,when trying to activate the app it keeps on loading on the security questions page it has been two days,when trying to activate the app it keeps on loading on the security questions page. It has been two days,1,BOA,NEGATIVE,-0.2188,2025-11-12
f38caf5b-4580-4a9f-819f-f4cd3d789176,fast and simple,fast and simple,5,BOA,POSITIVE,0.3666,2025-11-10
6a7a5c64-4056-404d-b37e-60bf1d6ee90a,best of best,best of best,5,BOA,POSITIVE,0.9517,2025-11-10
9f9ace0f-c63b-4482-a159-12c2bcd357ae,worest banking app ever i seen fake app bad better to leave,Worest Banking App Ever I seen. Fake App Bad Better to Leave,1,BOA,NEGATIVE,-0.6105,2025-11-10
52b82149-19da-40cd-b8ce-a86e0b2c789c,good,good,4,BOA,POSITIVE,0.7134,2025-11-10
c6661ae9-95ab-4a2d-be7b-ad93bb48f278,i would like to share feedback regarding the application it frequently experiences disruptions and does not function properly often freezing or failing to load this issue is affecting workflow and efficiency kindly review and address this problem to ensure smoother performance,"I would like to share feedback regarding the application. It frequently experiences disruptions and does not function properly, often freezing or failing to load. This issue is affecting workflow and efficiency. Kindly review and address this problem to ensure smoother performance.",1,BOA,NEGATIVE,-0.1163,2025-11-08
493dc1a0-1d88-4d43-93ab-9b3c9d7426d9,meet you genuineapp i tried is not functionalhelpingwelldoingwith boa ethiopia fastandrelevantmorconnecting digitalyworlddigitalyworld thanks,Meet you genuine.App I tried is not functional.Helping.welldoingwith BOA Ethiopia .fastandrelevant.morconnecting Digitalyworld.Digitalyworld. thanks.,5,BOA,NEGATIVE,-0.1091,2025-11-08
61a85d6e-8111-4add-9c9a-ebf8a25b2bca,best app,best app,5,BOA,POSITIVE,0.8789,2025-11-08
33b76ccc-05cf-445d-84a6-a5e516bac406,best app,Best app,5,BOA,POSITIVE,0.8789,2025-11-07
aa74e8f9-67d1-486a-a601-761ce0c79a4e,barely works it always fails to connect,"Barely works, it always fails to connect",1,BOA,NEGATIVE,-0.5484,2025-11-07
6308cb59-e418-4559-80e1-b53d44ce7c9a,my fav app,my fav app,5,BOA,POSITIVE,0.4812,2025-11-06
8fa4d905-fcd5-4124-8745-0014e9e746cf,this app launch time is so long also has dozen bugs in addition its has been long time get update,this app launch time is so long also has dozen bugs in addition it's has been long time get update,1,BOA,NEGATIVE,-0.3495,2025-11-05
6b603751-56ea-4108-95f6-a26ee49a7bdf,very nice,very nice,5,BOA,POSITIVE,0.7518,2025-11-04
e7e0dd5b-59ee-4ed8-abe8-821ed28c1a6f,your application is very irritating to use some functionality doesnt even work like on the card management you need to do better than this and it good idea to reference other banking applications,"Your application is very irritating to use, some functionality doesn't even work like on the card management. You need to do better than this and it good idea to reference other banking applications.",3,BOA,NEGATIVE,-0.2526,2025-11-04
df1f28f7-9a40-4a51-83bb-7e2fb7bc932c,i like,I like,5,BOA,POSITIVE,0.4537,2025-11-02
a64c9c77-83d3-4e1b-b264-4bd5e2d3d349,,ወይ አሻሽሉትና እንጠቀምበት ያለያ ብታጠፉት ይሻላል። በቃ ምንም ነገር አይሰራም መተግበሪያ አለን ብላችሁ እንዳታወሩ ለማንም የማይመከር ቀርፋፋና ተግባር የለሽ መተግበሪያ,1,BOA,NEUTRAL,0.5,2025-11-01
a2d5bdf0-ff92-408b-be55-a4bfa7b61fbc,i m sorry but it doesnt work for my android it is too slow but other bank are very fast please update,i m sorry but it doesn't work for my android it is too slow but other bank are very fast please update,1,BOA,NEGATIVE,-0.1485,2025-10-30
8312e6d0-3b41-4061-b83f-54f6fcb4317a,the worst app ever,"the worst app ever,",1,BOA,NEGATIVE,-0.8749,2025-10-30
ee7fb8e2-bcde-4ae5-8ac5-49450e57dd5c,better,better,5,BOA,POSITIVE,0.6466,2025-10-29
924bdf3b-0b78-4402-9aaf-d1cbc39cc6af,i kindly request that bank of abyssinia address issues with its mobile app it is very slow has numerous problems and frequently experiences downtime the user experience is also poor thank you,"I kindly request that Bank of abyssinia address issues with its mobile app. It is very slow, has numerous problems, and frequently experiences downtime. The user experience is also poor. Thank you.",1,BOA,NEGATIVE,-0.3477,2025-10-28
426191d1-9b6d-4582-aeae-55633c041d3e,this app cant open what is problem please solve my problem,this app can't open? what is problem? please solve my problem?,1,BOA,NEGATIVE,-0.4372,2025-10-27
f787c8fe-c207-4c5a-8156-e8cfa0f6652d,kiyaa makonn,kiyaa makonn,5,BOA,POSITIVE,0.2392,2025-10-27
1f73f73b-a5e4-4114-a45d-992a360ebb87,very very lazy app,very very lazy app,1,BOA,NEGATIVE,-0.5988,2025-10-26
b9b28cc3-4563-4f09-938c-b1adcc27bbf3,telebirr remittance,telebirr remittance,5,BOA,NEGATIVE,-0.3267,2025-10-24
6606f3a3-dbc9-4032-a905-37c737501776,the best bank in,The best bank in 🇪🇹,5,BOA,POSITIVE,0.8789,2025-10-23
df5cd433-7f0e-4e13-ae07-4200db1965c0,its good,its good,5,BOA,POSITIVE,0.7134,2025-10-22
9917233c-933c-444f-b986-e97d3fe0f682,the worst app in my financial experience,the worst app in my financial experience.,1,BOA,NEGATIVE,-0.7082,2025-10-22
29295b2c-ebe8-4dfe-9cd3-c3a5806b810b,good for mb appliciation,good for mb appliciation,5,BOA,POSITIVE,0.7116,2025-10-21
c9162816-c2cd-478c-ab34-9569f63d3711,the worst bank ever slow dont accept dual sim they are very stupid and greedy,the worst bank ever. slow don't accept dual sim. they are very stupid and greedy,1,BOA,NEGATIVE,-0.8923,2025-10-20
1776b9e9-95d8-4811-bb94-61d28a7c19d1,try to easy network,try to easy network,4,BOA,NEUTRAL,-0.0417,2025-10-17
d81ca31a-2ecd-4f0a-aab7-0a6f02da0696,hussen hassen umer,hussen hassen umer,5,BOA,POSITIVE,0.2894,2025-10-16
6725eae9-b141-4a7c-abcd-90125d0fa3bd,the app is not suitable and lacks a good ui design as a large bank you must update your app with a professional ui that is fast and appropriate,"The app is not suitable and lacks a good UI design. As a large bank, you must update your app with a professional UI that is fast and appropriate.",2,BOA,NEGATIVE,-0.1056,2025-10-16
cdc789cd-c2e6-415e-906f-0bde3fa850b1,an exceptional banking app,an exceptional banking app.,5,BOA,POSITIVE,0.5555,2025-10-15
da8f72ca-3f4b-41f6-937e-c626b8240c8b,alhamdulilah,alhamdulilah,5,BOA,POSITIVE,0.2853,2025-10-10
8b37e090-01ff-4f7c-bfdc-3e781996d2a9,poor,poor,5,BOA,NEGATIVE,-0.6255,2025-10-10
32133348-ecd7-47e0-9e98-7f1702419599,best of best,Best of best,5,BOA,POSITIVE,0.9517,2025-10-08
68b7a597-8133-4584-9c3f-1e26fa21184e,from the last week updates the app is not working please check the problems,from the last week updates the app is not working Please check the problems,1,BOA,NEGATIVE,-0.522,2025-10-08
546df11c-e603-4f04-963e-ae1cd2be9561,its always crushing,It's always crushing,1,BOA,NEGATIVE,-0.3199,2025-10-08
147dc910-f84e-4950-9cd0-a6ce1ca0b070,office branches have to improve their services please,office branches have to improve their services please,4,BOA,POSITIVE,0.434,2025-10-06
